"","MasVnrArea","GarageYrBlt","MasVnrType","GarageType","GarageFinish","GarageQual","GarageCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","Electrical","MSZoning","Exterior1st","Exterior2nd","KitchenQual","SaleType","BsmtUnfSF","TotalBsmtSF","BsmtFullBath","GarageCars","GarageArea","BsmtFinSF1","Id","LotArea","LotShape","Neighborhood","HouseStyle","OverallQual","YearBuilt","YearRemodAdd","ExterQual","Foundation","HeatingQC","CentralAir","X1stFlrSF","X2ndFlrSF","GrLivArea","FullBath","HalfBath","TotRmsAbvGrd","Fireplaces","PavedDrive","WoodDeckSF","OpenPorchSF","SaleCondition","SalePrice"
"376",0,NA,"None","Attchd","Unf","TA","TA","Fa","Po","Gd","BLQ","FuseA","RL","Wd Sdng","Wd Sdng","Fa","WD",333,683,1,0,0,350,376,10020,"IR1","Edwards","1Story",1,1922,1950,"Fa","BrkTil","Gd","N",904,0,904,0,1,4,0,"Y",0,0,"Normal",11.0186455364637
"377",0,1998,"None","Detchd","Unf","TA","TA","Gd","TA","Av","GLQ","SBrkr","RL","VinylSd","VinylSd","TA","WD",572,870,0,2,576,298,377,8846,"IR1","CollgCr","SFoyer",5,1996,1996,"Gd","PConc","Ex","Y",914,0,914,1,0,5,0,"Y",0,0,"Normal",11.9049743094802
"378",0,2004,"None","Attchd","RFn","TA","TA","Gd","TA","No","Unf","SBrkr","FV","CemntBd","CmentBd","Gd","WD",1580,1580,0,2,610,0,378,11143,"IR1","Somerst","2Story",8,2004,2005,"Gd","PConc","Ex","Y",1580,886,2466,3,0,8,1,"Y",159,214,"Normal",12.7367038377645
"379",350,2010,"Stone","Attchd","Fin","TA","TA","Ex","TA","Av","GLQ","SBrkr","RL","VinylSd","VinylSd","Ex","New",411,1856,1,3,834,1445,379,11394,"Reg","StoneBr","1Story",9,2010,2010,"Gd","PConc","Ex","Y",1856,0,1856,1,1,8,1,"Y",113,0,"Partial",12.88520456961
"380",16,2000,"BrkFace","Attchd","Fin","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","TA","WD",982,982,0,2,463,0,380,8123,"IR1","Gilbert","2Story",6,2000,2000,"TA","PConc","Ex","Y",1007,793,1800,2,1,7,1,"Y",100,63,"Normal",12.0951466713995
"381",0,1924,"None","Detchd","Unf","TA","TA","TA","TA","No","LwQ","SBrkr","RL","BrkFace","Wd Sdng","Gd","WD",808,1026,0,1,308,218,381,5000,"Reg","SWISU","1.5Fin",5,1924,1950,"TA","BrkTil","TA","Y",1026,665,1691,2,0,6,1,"Y",0,0,"Normal",11.7519502394255
"382",0,2006,"None","Attchd","RFn","TA","TA","Gd","Gd","No","Unf","SBrkr","FV","VinylSd","VinylSd","Gd","New",1293,1293,1,2,572,0,382,7200,"Reg","Somerst","1Story",7,2006,2006,"Gd","PConc","Ex","Y",1301,0,1301,2,0,5,1,"Y",216,121,"Partial",12.1428718958439
"383",0,2006,"None","Attchd","RFn","TA","TA","Gd","TA","Av","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","WD",939,939,0,2,639,0,383,9245,"IR1","CollgCr","2Story",7,2006,2006,"Gd","PConc","Ex","Y",939,858,1797,2,1,8,0,"Y",144,53,"Normal",12.2713967954806
"384",0,1950,"None","Detchd","Unf","Fa","Fa","Fa","Fa","No","Unf","FuseA","RH","Wd Sdng","Wd Sdng","TA","WD",784,784,0,2,360,0,384,9000,"Reg","SawyerW","1.5Unf",6,1928,1950,"TA","BrkTil","TA","N",784,0,784,1,0,5,0,"N",0,0,"Normal",11.2385017770766
"385",0,1992,"None","Attchd","Fin","TA","TA","Gd","TA","Av","GLQ","SBrkr","RL","HdBoard","HdBoard","Gd","WD",595,1580,1,2,501,985,385,53107,"IR2","ClearCr","2Story",6,1992,1992,"Gd","PConc","Ex","Y",1079,874,1953,2,1,9,2,"Y",216,231,"Normal",12.3883983689821
"386",16,2004,"BrkFace","Attchd","Fin","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",1232,1256,0,2,430,24,386,3182,"Reg","Blmngtn","1Story",8,2004,2005,"Gd","PConc","Ex","Y",1269,0,1269,2,0,6,1,"Y",146,20,"Normal",12.1652558593297
"387",0,NA,"None","Attchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RL","Wd Sdng","VinylSd","TA","WD",658,658,0,0,0,0,387,8410,"Reg","Edwards","1.5Fin",5,1910,1996,"TA","PConc","TA","Y",658,526,1184,1,0,8,0,"N",0,151,"AdjLand",11.3022167792574
"388",255,1977,"BrkFace","Detchd","Unf","TA","TA","TA","TA","Av","ALQ","SBrkr","RL","MetalSd","MetalSd","TA","WD",410,1041,1,1,352,631,388,7200,"Reg","Edwards","SLvl",6,1976,1976,"TA","CBlock","Ex","Y",1125,0,1125,1,0,6,1,"Y",296,0,"Abnorml",11.7360770162524
"389",125,1999,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","WD",1468,1468,0,2,577,0,389,9382,"IR1","CollgCr","1Story",7,1999,2000,"Gd","PConc","Ex","Y",1479,0,1479,2,0,6,0,"Y",120,25,"Normal",12.1600339426172
"390",272,2008,"Stone","BuiltIn","Fin","TA","TA","Ex","TA","Av","GLQ","SBrkr","RL","VinylSd","VinylSd","Ex","New",402,1682,1,3,846,1280,390,12474,"Reg","NridgHt","2Story",10,2007,2008,"Ex","PConc","Ex","Y",1742,590,2332,2,1,9,1,"Y",196,134,"Partial",12.9621969726666
"391",0,1978,"None","Detchd","Unf","TA","TA","TA","Gd","No","Rec","SBrkr","RL","MetalSd","MetalSd","TA","WD",229,861,1,1,384,241,391,8405,"Reg","Edwards","1.5Fin",5,1900,1950,"TA","BrkTil","Ex","Y",961,406,1367,1,0,7,0,"Y",0,130,"Normal",11.6868871754197
"392",0,2001,"None","BuiltIn","Fin","TA","TA","Ex","TA","No","ALQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",114,804,1,2,560,690,392,12209,"IR1","Mitchel","2Story",6,2001,2002,"TA","PConc","Ex","Y",804,1157,1961,2,1,7,1,"Y",125,192,"Normal",12.2783979582618
"393",0,1959,"None","Attchd","RFn","TA","TA","TA","TA","No","Unf","SBrkr","RL","MetalSd","MetalSd","TA","WD",0,0,0,1,294,0,393,8339,"IR1","NAmes","1Story",5,1959,1959,"TA","Slab","TA","Y",882,0,882,1,0,5,0,"Y",0,0,"Normal",11.5759096537589
"394",0,NA,"None","Attchd","Unf","TA","TA","TA","TA","No","Rec","FuseA","RL","WdShing","Wd Shng","TA","WD",522,788,0,0,0,266,394,7446,"Reg","BrkSide","1Story",4,1941,1950,"TA","CBlock","TA","Y",788,0,788,1,0,4,2,"Y",0,0,"Abnorml",11.5129354649202
"395",0,1940,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","FuseA","RL","MetalSd","MetalSd","TA","WD",735,735,0,1,240,0,395,10134,"Reg","OldTown","1.5Fin",5,1940,1950,"TA","CBlock","Gd","Y",735,299,1034,1,0,5,0,"Y",0,39,"Normal",11.5991123354811
"396",0,1956,"None","Attchd","Unf","TA","TA","TA","TA","Av","BLQ","SBrkr","RL","Wd Sdng","Wd Sdng","TA","WD",405,1144,1,1,596,739,396,9571,"Reg","Edwards","1Story",5,1956,1956,"TA","CBlock","TA","Y",1144,0,1144,1,0,6,0,"Y",44,0,"Normal",11.7675754352517
"397",0,1985,"None","Detchd","RFn","TA","TA","TA","TA","Av","Rec","SBrkr","RL","MetalSd","MetalSd","TA","WD",117,894,0,2,600,777,397,7200,"Reg","CollgCr","1Story",5,1972,1972,"TA","CBlock","TA","Y",894,0,894,1,0,6,0,"Y",215,0,"Normal",11.7199477644028
"398",288,1962,"BrkFace","Attchd","RFn","TA","TA","TA","TA","No","ALQ","SBrkr","RL","VinylSd","VinylSd","TA","WD",324,864,0,1,264,540,398,7590,"Reg","NAmes","2Story",5,1962,1962,"TA","CBlock","TA","Y",876,936,1812,2,0,8,1,"Y",0,168,"Normal",12.0406141054903
"399",0,1920,"None","Detchd","Unf","Po","Po","Fa","Po","No","Unf","Mix","RM","MetalSd","MetalSd","TA","WD",961,961,0,1,338,0,399,8967,"Reg","IDOTRR","1Story",5,1920,1950,"TA","BrkTil","Gd","Y",1077,0,1077,1,0,6,0,"N",0,0,"Abnorml",11.1124628236349
"400",100,2007,"Stone","Attchd","Fin","TA","TA","Gd","TA","No","GLQ","SBrkr","FV","CemntBd","CmentBd","Gd","WD",280,1092,1,2,438,812,400,8125,"Reg","Somerst","2Story",7,2006,2007,"Gd","PConc","Ex","Y",1112,438,1550,2,0,7,0,"Y",0,168,"Normal",12.3925563618418
"401",0,1996,"None","Attchd","Fin","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","BrkFace","BrkFace","Ex","WD",474,1260,1,2,500,786,401,14963,"IR2","Veenker","1Story",8,1996,1996,"Gd","PConc","Ex","Y",1288,0,1288,1,1,4,2,"Y",120,30,"Normal",12.4110562995282
"402",0,2005,"None","Attchd","Fin","TA","TA","Gd","TA","Av","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","New",1286,1310,0,2,400,24,402,8767,"IR1","CollgCr","1Story",7,2005,2005,"Gd","PConc","Ex","Y",1310,0,1310,2,0,6,1,"Y",0,0,"Partial",12.0136462059405
"403",0,1940,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RL","Wd Sdng","Wd Sdng","TA","WD",672,672,0,1,240,0,403,10200,"Reg","Sawyer","1Story",5,1940,1997,"TA","PConc","Ex","Y",672,0,672,1,0,4,0,"N",168,0,"Normal",11.5898957653227
"404",650,1998,"BrkFace","BuiltIn","Fin","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","WD",1141,1141,0,2,420,0,404,12090,"Reg","NoRidge","2Story",8,1998,1998,"Gd","PConc","Gd","Y",1165,1098,2263,2,1,10,1,"Y",144,123,"Abnorml",12.4607187398652
"405",0,1995,"None","BuiltIn","Fin","TA","TA","Gd","TA","No","Unf","SBrkr","RL","MetalSd","MetalSd","TA","WD",806,806,0,2,373,0,405,10364,"IR1","Gilbert","2Story",6,1995,1996,"TA","PConc","Gd","Y",806,766,1572,2,1,7,1,"Y",0,40,"Normal",12.0317252107486
"406",0,1993,"None","Attchd","Unf","TA","TA","TA","TA","No","BLQ","SBrkr","RL","Plywood","Plywood","TA","WD",165,1281,1,2,490,1116,406,9991,"IR1","Sawyer","1Story",4,1976,1993,"TA","CBlock","Ex","Y",1620,0,1620,2,0,8,1,"Y",120,78,"Normal",11.9183972397228
"407",0,1936,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","FuseA","RL","MetalSd","MetalSd","TA","WD",1064,1064,0,1,240,0,407,10480,"Reg","SWISU","1.5Fin",6,1936,1950,"TA","BrkTil","Ex","Y",1166,0,1639,1,0,6,0,"Y",0,0,"Normal",11.6526961029598
"408",0,1960,"None","Attchd","Unf","TA","TA","Gd","TA","No","Unf","SBrkr","RL","Wd Sdng","Plywood","TA","WD",840,840,0,1,308,0,408,15576,"Reg","Crawfor","2Story",6,1915,1976,"TA","BrkTil","Ex","Y",840,840,1680,2,0,8,0,"Y",0,0,"Normal",12.0839106612575
"409",350,2006,"BrkFace","Attchd","RFn","TA","TA","Ex","Gd","No","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","New",1063,1063,0,3,947,0,409,14154,"Reg","NridgHt","2Story",7,2006,2006,"Gd","PConc","Ex","Y",1071,1101,2172,2,1,9,1,"Y",192,62,"Partial",12.5425484535736
"410",100,2008,"Stone","Attchd","Fin","TA","TA","Ex","TA","No","GLQ","SBrkr","FV","VinylSd","VinylSd","Ex","New",245,1034,1,3,836,789,410,10800,"Reg","Somerst","2Story",8,2007,2008,"Gd","PConc","Ex","Y",1050,1028,2078,2,1,8,1,"Y",0,102,"Partial",12.7359682753497
"411",0,1958,"None","Attchd","Unf","TA","TA","TA","Fa","No","Unf","FuseA","RL","BrkComm","Brk Cmn","TA","COD",1276,1276,0,1,350,0,411,9571,"Reg","Edwards","1Story",5,1958,1958,"TA","CBlock","TA","Y",1276,0,1276,1,0,5,0,"Y",0,0,"Abnorml",11.002116507732
"412",0,1955,"None","Attchd","Fin","TA","TA","TA","TA","Mn","Rec","SBrkr","RL","Wd Sdng","Wd Sdng","TA","WD",0,1056,1,2,572,1056,412,34650,"Reg","Gilbert","1Story",5,1955,1955,"TA","CBlock","TA","N",1056,0,1056,1,0,5,0,"Y",264,0,"Normal",11.8844959179307
"413",432,2009,"Stone","Attchd","Fin","TA","TA","Ex","TA","Av","GLQ","SBrkr","FV","MetalSd","MetalSd","Gd","New",892,1470,1,2,484,578,413,4403,"IR2","Somerst","1Story",7,2009,2009,"Ex","PConc","Ex","Y",1478,0,1478,2,1,7,1,"Y",0,144,"Partial",12.3104371653488
"414",0,1927,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","FuseA","RM","WdShing","Wd Shng","TA","WD",1008,1008,0,2,360,0,414,8960,"Reg","OldTown","1Story",5,1927,1950,"TA","CBlock","Gd","Y",1028,0,1028,1,0,5,1,"Y",0,0,"Normal",11.6526961029598
"415",0,1993,"None","Attchd","Unf","TA","TA","Gd","TA","No","BLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",499,1080,0,3,678,50,415,11228,"IR2","SawyerW","2Story",7,1993,1993,"Gd","PConc","Ex","Y",1080,1017,2097,2,1,9,1,"Y",196,187,"Normal",12.3371052938919
"416",0,2007,"None","Attchd","Fin","TA","TA","Gd","TA","Av","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","New",1316,1340,0,2,396,24,416,8899,"IR1","Gilbert","1Story",7,2007,2007,"Gd","PConc","Ex","Y",1340,0,1340,2,0,6,0,"Y",100,30,"Partial",12.1069978885889
"417",203,1978,"BrkFace","Attchd","Fin","TA","TA","TA","TA","No","ALQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",463,672,0,2,440,209,417,7844,"Reg","Sawyer","2Story",6,1978,1978,"TA","CBlock","TA","Y",672,728,1400,1,1,6,1,"Y",0,0,"Normal",11.9150583607537
"418",0,1918,"None","Detchd","Unf","TA","TA","Gd","TA","No","BLQ","FuseA","RL","Wd Sdng","Stucco","TA","WD",242,1370,1,3,864,1128,418,22420,"IR1","Crawfor","2Story",6,1918,1950,"TA","BrkTil","TA","N",1370,1254,2624,2,1,10,1,"N",0,0,"Normal",12.3842230150053
"419",0,1940,"None","Detchd","Unf","TA","TA","TA","TA","No","ALQ","FuseF","RL","MetalSd","MetalSd","TA","WD",444,756,1,1,240,312,419,8160,"Reg","Edwards","1.5Fin",5,1940,1950,"TA","BrkTil","Fa","N",756,378,1134,1,1,7,0,"P",0,0,"AdjLand",11.7440451224101
"420",0,1968,"None","Attchd","Unf","TA","TA","TA","TA","No","BLQ","SBrkr","RL","VinylSd","VinylSd","TA","WD",281,1056,1,1,304,775,420,8450,"Reg","NAmes","1Story",5,1968,1968,"TA","CBlock","Ex","Y",1056,0,1056,1,0,6,1,"Y",0,85,"Normal",11.8635893788121
"421",200,1997,"BrkFace","Attchd","Fin","TA","TA","Gd","Gd","Gd","GLQ","SBrkr","RM","VinylSd","VinylSd","TA","WD",35,1344,2,4,784,1309,421,7060,"Reg","Mitchel","SFoyer",7,1997,1998,"TA","PConc","Ex","Y",1344,0,1344,2,0,8,0,"Y",0,0,"Alloca",12.2370915463573
"422",126,1977,"Stone","Attchd","Fin","TA","TA","Gd","TA","No","ALQ","SBrkr","RL","CemntBd","CmentBd","Gd","WD",356,1602,0,2,529,1246,422,16635,"IR1","NWAmes","1Story",6,1977,2000,"Gd","CBlock","Gd","Y",1602,0,1602,2,0,8,1,"Y",240,0,"Normal",12.2783979582618
"423",0,1954,"None","Attchd","RFn","TA","TA","TA","TA","No","Unf","FuseA","RL","HdBoard","HdBoard","TA","WD",988,988,0,2,520,0,423,21750,"Reg","Mitchel","1Story",5,1954,1954,"TA","CBlock","Ex","Y",988,0,988,1,0,4,0,"N",0,0,"Normal",11.6351519472128
"424",473,1998,"BrkFace","Attchd","Fin","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",484,1470,1,3,696,986,424,9200,"Reg","NoRidge","2Story",8,1998,1998,"Gd","PConc","Gd","Y",1470,1160,2630,2,1,8,1,"Y",0,66,"Normal",12.6603310924059
"425",74,1956,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","No","LwQ","FuseA","RL","Wd Sdng","Wd Sdng","TA","WD",580,1196,1,1,297,616,425,9000,"Reg","NAmes","1Story",6,1956,1956,"TA","CBlock","Gd","Y",1196,0,1196,1,0,6,1,"Y",0,44,"Normal",11.8422364063316
"426",0,1947,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RM","HdBoard","HdBoard","TA","WD",651,651,0,1,240,0,426,3378,"Reg","OldTown","2Story",7,1946,1992,"TA","CBlock","Gd","Y",707,682,1389,1,1,6,2,"P",0,0,"Normal",11.8130374648005
"427",145,1989,"BrkFace","Attchd","Fin","TA","TA","Gd","TA","Gd","GLQ","SBrkr","RL","Wd Sdng","Wd Sdng","Gd","WD",0,1518,1,2,569,1518,427,12800,"Reg","SawyerW","SLvl",7,1989,1989,"Gd","PConc","Gd","Y",1644,0,1644,2,0,5,1,"Y",80,0,"Normal",12.5245300130057
"428",0,1964,"None","Detchd","Unf","TA","TA","TA","TA","No","Rec","SBrkr","RL","MetalSd","MetalSd","TA","WD",619,907,0,1,352,288,428,8593,"IR1","NAmes","1Story",4,1957,1957,"TA","CBlock","Ex","Y",907,0,907,1,0,5,0,"Y",0,0,"Normal",11.59918572661
"429",108,2007,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","New",544,1208,1,2,628,664,429,6762,"Reg","CollgCr","1Story",7,2007,2007,"Gd","PConc","Ex","Y",1208,0,1208,2,0,6,0,"Y",105,54,"Partial",12.182809136285
"430",0,1988,"None","Attchd","Unf","TA","TA","Gd","TA","Mn","GLQ","SBrkr","RL","HdBoard","HdBoard","Gd","WD",387,1392,1,2,576,1005,430,11457,"IR1","Timber","1Story",6,1988,1988,"TA","CBlock","TA","Y",1412,0,1412,2,0,6,1,"Y",0,0,"Normal",12.072546967175
"431",232,1971,"BrkFace","Detchd","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RM","HdBoard","HdBoard","TA","COD",96,483,0,1,264,387,431,1680,"Reg","BrDale","2Story",6,1971,1971,"TA","CBlock","TA","Y",483,504,987,1,1,4,0,"Y",0,0,"Abnorml",11.35511308931
"432",0,NA,"None","Attchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RM","MetalSd","MetalSd","TA","ConLD",901,901,0,0,0,0,432,5586,"IR1","OldTown","1.5Fin",6,1920,1998,"TA","BrkTil","Gd","Y",1088,110,1198,1,0,7,0,"N",0,98,"Abnorml",11.2885436473206
"433",376,1971,"BrkFace","Detchd","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RM","HdBoard","HdBoard","TA","WD",294,765,1,2,440,471,433,1920,"Reg","BrDale","2Story",5,1971,1971,"TA","CBlock","Ex","Y",765,600,1365,1,1,6,0,"Y",240,36,"Normal",11.7158744721989
"434",0,1997,"None","Attchd","Fin","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","TA","WD",926,926,0,2,470,0,434,10839,"IR1","Gilbert","2Story",6,1997,1998,"TA","PConc","Ex","Y",926,678,1604,2,1,7,1,"Y",0,36,"Normal",12.1062578350946
"435",0,NA,"None","Attchd","Unf","TA","TA","Gd","TA","Av","ALQ","SBrkr","RM","CemntBd","CmentBd","TA","WD",135,630,1,0,0,495,435,1890,"Reg","MeadowV","SFoyer",4,1972,1972,"TA","CBlock","Gd","Y",630,0,630,1,0,3,0,"Y",88,0,"Normal",11.3022167792574
"436",0,1996,"None","Attchd","RFn","TA","TA","Gd","TA","Av","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","ConLw",70,799,1,2,550,385,436,10667,"IR2","CollgCr","2Story",7,1996,1996,"Gd","PConc","Ex","Y",827,834,1661,2,1,6,1,"Y",158,61,"Normal",12.2643462706242
"437",0,1990,"None","Detchd","Unf","TA","TA","Fa","TA","No","Unf","FuseA","RM","Stucco","Stucco","TA","WD",648,648,0,2,440,0,437,4400,"Reg","OldTown","1.5Fin",6,1920,1950,"TA","BrkTil","TA","Y",734,384,1118,1,0,6,0,"Y",0,0,"Normal",11.661354090741
"438",0,1926,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RM","Wd Sdng","Wd Sdng","TA","WD",884,884,0,1,180,0,438,6000,"Reg","BrkSide","1.5Unf",6,1926,2004,"Gd","PConc","Gd","Y",904,0,904,1,0,4,0,"Y",0,0,"Normal",11.6868871754197
"439",0,1990,"None","Detchd","Unf","Gd","TA","TA","TA","No","LwQ","SBrkr","RL","WdShing","Stucco","Gd","WD",75,440,0,1,352,365,439,4280,"Reg","Crawfor","1Story",5,1913,2002,"TA","PConc","TA","N",694,0,694,1,0,4,1,"P",0,0,"Normal",11.4114573640277
"440",0,2005,"None","Detchd","Unf","TA","TA","TA","Fa","Mn","Unf","SBrkr","RL","Wd Sdng","Wd Sdng","Gd","ConLI",684,684,0,2,528,0,440,12354,"Reg","Edwards","1.5Fin",6,1920,2000,"TA","BrkTil","Gd","Y",684,512,1196,1,0,7,0,"Y",0,46,"Normal",11.6082447356423
"441",200,2008,"Stone","Attchd","Fin","TA","TA","Ex","TA","Gd","GLQ","SBrkr","RL","VinylSd","VinylSd","Ex","WD",788,3094,1,3,672,1767,441,15431,"Reg","NridgHt","1Story",10,2008,2008,"Ex","PConc","Ex","Y",2402,0,2402,2,0,10,2,"Y",0,72,"Normal",13.2267251945288
"442",270,NA,"BrkFace","Attchd","Unf","TA","TA","TA","TA","No","ALQ","FuseF","RL","VinylSd","VinylSd","Fa","WD",1307,1440,0,0,0,133,442,12108,"Reg","Edwards","1Story",4,1955,1955,"TA","CBlock","TA","N",1440,0,1440,2,0,8,0,"Y",0,0,"Normal",11.6784483779882
"443",0,1930,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RM","MetalSd","MetalSd","TA","WD",1078,1078,0,2,360,0,443,6240,"Reg","BrkSide","1.5Fin",5,1930,1992,"TA","PConc","TA","Y",1128,445,1573,2,0,8,1,"P",0,0,"Normal",12.0008979333067
"444",72,2007,"BrkFace","Attchd","Fin","TA","TA","Ex","TA","Av","Unf","SBrkr","RL","WdShing","Wd Shng","Gd","New",1258,1258,0,3,648,0,444,3922,"Reg","Blmngtn","1Story",7,2006,2007,"Gd","PConc","Ex","Y",1258,0,1258,2,0,6,1,"Y",144,16,"Partial",12.0581583125382
"445",0,1994,"None","Attchd","Unf","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",273,915,1,2,493,642,445,8750,"Reg","CollgCr","2Story",7,1994,1995,"Gd","PConc","Ex","Y",933,975,1908,2,1,8,1,"Y",144,133,"Normal",12.254867571593
"446",0,1956,"None","Attchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RL","Wd Sdng","Wd Sdng","TA","COD",1436,1436,0,2,480,0,446,9855,"Reg","Edwards","1Story",6,1956,1956,"TA","CBlock","Fa","Y",1689,0,1689,1,0,7,1,"Y",0,0,"Normal",11.7558794866871
"447",0,1966,"None","Attchd","Fin","TA","TA","TA","TA","No","ALQ","SBrkr","RL","BrkFace","Plywood","Gd","WD",557,1517,0,2,578,247,447,16492,"IR1","NAmes","1Story",6,1966,2002,"Gd","CBlock","Ex","Y",1888,0,1888,2,1,6,1,"Y",0,0,"Normal",12.1547846142867
"448",0,1998,"None","Attchd","Fin","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","WD",930,930,0,2,431,0,448,11214,"IR1","Gilbert","2Story",7,1998,1999,"Gd","PConc","Gd","Y",956,930,1886,2,1,10,1,"Y",89,0,"Normal",12.2055775229772
"449",0,1937,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RM","MetalSd","MetalSd","TA","WD",780,780,0,1,198,0,449,8600,"Reg","IDOTRR","1.5Fin",6,1937,1950,"TA","BrkTil","TA","Y",780,596,1376,2,0,7,1,"N",0,0,"Normal",11.6910800185195
"450",0,1981,"None","Detchd","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RM","MetalSd","MetalSd","TA","WD",318,649,0,1,308,331,450,6000,"Reg","OldTown","1.5Fin",3,1948,2002,"TA","CBlock","Ex","Y",679,504,1183,1,1,6,0,"Y",0,176,"Normal",11.6952553550628
"451",0,1932,"None","Detchd","Unf","Fa","Fa","TA","TA","No","Unf","FuseA","RM","Wd Sdng","Wd Sdng","Gd","WD",813,813,0,1,270,0,451,5684,"Reg","OldTown","1Story",6,1930,2005,"TA","BrkTil","Ex","Y",813,0,813,1,0,5,0,"N",0,113,"Normal",11.6082447356423
"452",0,1975,"None","Attchd","Unf","TA","TA","Gd","TA","Gd","ALQ","SBrkr","RL","Plywood","Plywood","Gd","WD",878,1533,1,2,576,655,452,70761,"IR1","ClearCr","1Story",7,1975,1975,"TA","CBlock","TA","Y",1533,0,1533,2,0,5,2,"Y",200,54,"Normal",12.5425484535736
"453",42,1996,"BrkFace","Attchd","Fin","TA","TA","Ex","TA","No","ALQ","SBrkr","RL","VinylSd","VinylSd","TA","WD",130,872,1,2,422,742,453,9303,"IR1","Timber","2Story",6,1996,1997,"Gd","PConc","Ex","Y",888,868,1756,2,1,7,0,"Y",144,122,"Normal",12.2258801747751
"454",0,2008,"None","Attchd","RFn","TA","TA","Gd","TA","No","Unf","SBrkr","FV","VinylSd","VinylSd","Gd","WD",768,768,0,2,676,0,454,9000,"Reg","Somerst","2Story",8,2008,2008,"Gd","PConc","Ex","Y",786,804,1590,2,1,6,0,"Y",0,30,"Normal",12.254867571593
"455",0,1976,"None","Detchd","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RL","Plywood","Plywood","TA","WD",122,1728,2,2,560,1606,455,9297,"Reg","Mitchel","1Story",5,1976,1976,"TA","CBlock","TA","Y",1728,0,1728,2,0,8,0,"Y",0,0,"Family",12.1442025609469
"456",320,1973,"BrkFace","Attchd","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",326,1242,0,2,528,916,456,9600,"Reg","NWAmes","1Story",7,1973,1973,"TA","CBlock","Fa","Y",1242,0,1242,1,1,6,1,"Y",0,0,"Normal",12.0754000198775
"457",0,1916,"None","Detchd","Unf","Fa","Fa","TA","TA","No","Unf","SBrkr","RM","AsbShng","AsbShng","TA","COD",624,624,0,3,513,0,457,4571,"Reg","OldTown","2Story",5,1916,1950,"TA","BrkTil","Fa","N",624,720,1344,1,0,7,0,"Y",0,0,"Abnorml",11.4927329616823
"458",0,1954,"None","Attchd","Fin","TA","TA","Gd","TA","Gd","BLQ","SBrkr","RL","Plywood","Plywood","Gd","WD",248,1364,1,2,529,1116,458,53227,"IR1","ClearCr","1Story",4,1954,1994,"TA","CBlock","Ex","Y",1663,0,1663,1,0,6,2,"Y",224,137,"Normal",12.4529366297041
"459",0,1925,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RM","Stucco","Wd Shng","Gd","WD",588,588,0,1,228,0,459,5100,"Reg","OldTown","2Story",8,1925,1996,"TA","PConc","Fa","Y",833,833,1666,1,0,7,1,"Y",192,63,"Normal",11.9891658551274
